Gamesaver29	17506169	2013-01-24T01:10:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
RaymondT.Odierno	17305915	2013-01-28T21:50:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Afgunitt	16651959	2013-01-17T23:26:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Claidheamohmor	3386421	2013-01-15T19:06:31Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Creepa12	18162226	2013-01-12T19:39:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ostrich84	15314922	2013-01-16T21:52:48Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bmorrow88	15905689	2013-01-07T19:02:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kawanyewest	18176400	2013-01-01T06:20:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jipwill	15930352	2013-01-16T07:24:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Deker999	18134799	2013-01-08T22:33:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JustinYanNumber1	17885522	2013-01-28T21:41:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
G0d0fBudder	18125738	2013-01-02T09:36:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bleakstratagems	17950728	2013-01-18T12:20:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Safnumber1	17954953	2013-01-21T22:56:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Nednerb1999	14647940	2013-01-17T22:39:39Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Cy19	18063442	2013-01-14T18:41:55Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Happybob701	18176958	2013-01-01T15:22:47Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
William1492	17458815	2013-01-19T18:03:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
04nsmalleyb	3903148	2013-01-12T17:10:27Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lawschooleditor	18174312	2013-01-05T08:38:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Darkzhadoz	17772925	2013-01-15T23:51:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Comeau443847	17499923	2013-01-13T22:08:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Adi3123	5400814	2013-01-28T21:46:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
I am a godly being	18161033	2013-01-31T22:25:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Rlinn4753	18001764	2013-01-16T21:27:26Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Dragan888	18145825	2013-01-05T22:44:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bubbyknowsall	18115179	2013-01-15T01:13:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Smittyredsox	17799099	2013-01-04T13:41:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mrryan2582	13047474	2013-01-26T04:32:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Biolagrad96	12889994	2013-01-27T20:57:27Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jammypotatoes	18138931	2013-01-17T22:15:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Baron40	12599600	2013-01-25T15:24:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
DannyLBkid	18176797	2013-01-02T03:55:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mirrorsrightt	16905456	2013-01-12T23:10:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Buggatti22	17523321	2013-01-30T18:47:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Psutcliffe	11787534	2013-01-14T23:20:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Davidmister2000	17045377	2013-01-31T11:55:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Monkeyheffa	18119316	2013-01-08T17:25:55Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Simon.magill	15511753	2013-01-24T10:36:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Soccerfootballknowledge	17912476	2013-01-21T02:30:57Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Football boys	18054937	2013-01-03T22:09:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Awesome monk	18108934	2013-01-21T21:35:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JMorgan1223	17335449	2013-01-24T01:21:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lizzy Green	17193563	2013-01-11T20:41:47Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lemmy Decker	17771180	2013-01-04T20:38:40Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Angelina hocombe	17920314	2013-01-31T12:56:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lewishousden	16457073	2013-01-31T13:19:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bdog256	16308870	2013-01-29T22:04:52Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Provingaccout	4258678	2013-02-28T23:41:27Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Latitud	4258635	2013-02-28T22:46:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wwfraw1000	4258627	2013-02-28T22:37:50Z	[[WP:Vandalism|Vandalism]]	vandal
FizWitt	4258589	2013-02-28T21:43:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hehegeko	4258576	2013-02-28T21:05:34Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Huhu25	4258545	2013-02-28T20:16:09Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
XJowett96	4258543	2013-02-28T20:13:54Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Howarth96	4258541	2013-02-28T20:13:44Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
The PureAwesome1337	4258532	2013-02-28T19:53:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Theblackmamba69	4258513	2013-02-28T19:39:02Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Chinese Cheese	4258479	2013-02-28T18:49:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wikismarts123	4258446	2013-02-28T17:52:39Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
BatmanBagels	4258436	2013-02-28T17:47:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hemelehem	4258433	2013-02-28T17:42:57Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hhhhhhhhhe2	4258431	2013-02-28T17:42:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Llamaworms	4258403	2013-02-28T17:04:36Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
J1g2s3	4258368	2013-02-28T16:12:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
FindingStormNemo	4258203	2013-02-28T15:36:02Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Pisget	4258179	2013-02-28T15:20:02Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Balslala1234567---	4258168	2013-02-28T15:10:09Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
TDAWG12	4258160	2013-02-28T14:52:36Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Bobbyhank2	4258114	2013-02-28T13:17:25Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
"Mr Alahalahong, aladaladong"	4258107	2013-02-28T13:01:44Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Emperor Adam	4258087	2013-02-28T12:11:28Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Apoy Sa Dagat TV	4258064	2013-02-28T11:21:31Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Harry Norman	4258062	2013-02-28T11:21:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jj999k4k	4258057	2013-02-28T11:19:48Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
ThaProfessor112	4258030	2013-02-28T11:08:52Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Epicbadger	4258005	2013-02-28T10:16:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Yolo-swagster	4257996	2013-02-28T10:03:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Weisson123	4257945	2013-02-28T08:03:35Z	[[WP:Vandalism|Vandalism]]: or incompetence or/and both. 	vandal
Lolgag98	4257825	2013-02-28T04:57:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Thelawgiva	4257816	2013-02-28T04:45:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Tretretreretretretre	4257782	2013-02-28T03:27:50Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Asdjfdalskfjuhcdsjf	4257770	2013-02-28T03:19:17Z	[[WP:Vandalism|Vandalism]]	vandal
Majortheallmightymurry	4257751	2013-02-28T02:52:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Teraminato1	4257639	2013-02-28T02:06:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JAMMASTERJAY999	4257576	2013-02-28T00:19:03Z	[[WP:Vandalism|Vandalism]]	vandal
CeeLoP33n	4257568	2013-02-28T00:06:06Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mustacheproject	4257536	2013-02-27T23:25:10Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Scienceisawesome	4257531	2013-02-27T23:20:25Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Swift5858	4257520	2013-02-27T23:04:31Z	[[WP:Vandalism|Vandalism]]	vandal
Kilecobo	4257463	2013-02-27T21:30:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wale.walker	4257459	2013-02-27T21:22:18Z	Abusing [[WP:Sock puppetry|multiple accounts]]: [[WP:Vandalism|Vandalism]]	vandal
NintendoFTW	4257443	2013-02-27T21:05:25Z	[[WP:Vandalism-only account|Vandalism-only account]]: see edit filter	vandal
Theguywholikesstuff2	4257399	2013-02-27T19:54:42Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Epicmarriott88	4257396	2013-02-27T19:46:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Sebastians13	4257390	2013-02-27T19:36:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Aly76	4257382	2013-02-27T19:27:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
ALLBUTROCK	4257365	2013-02-27T19:00:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Adamtaylor	4257350	2013-02-27T18:44:54Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bdfhjgddjdfjd	4257334	2013-02-27T18:21:22Z	[[WP:Vandalism-only account|Vandalism-only account]]: direct followon from an IP doing the same edits	vandal
Androidarmy02	4257328	2013-02-27T18:12:56Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Goldjoe10	4257318	2013-02-27T18:09:42Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Masterbananas	4257316	2013-02-27T18:09:39Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Mrlasvegas2	4257302	2013-02-27T17:48:09Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Icl22	4257300	2013-02-27T17:44:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Yankedoodle	4257286	2013-02-27T17:29:02Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Thsiismienusername	4257279	2013-02-27T17:23:11Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
DiscoInferno2007	4257235	2013-02-27T16:39:06Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Reed333	4257234	2013-02-27T16:38:23Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Daveyjones121	4257231	2013-02-27T16:35:49Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Anonymous10901	4257229	2013-02-27T16:35:18Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Katy Sweeteart.	4257227	2013-02-27T16:33:53Z	[[WP:Vandalism-only account|Vandalism-only account]]: [[WP:DE]]	vandal
Buttbuddies	4257180	2013-02-27T15:48:55Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Agagagagaga	4257176	2013-02-27T15:26:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Messer99	4257118	2013-02-27T13:49:10Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Trollwikepedia	4257116	2013-02-27T13:46:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Rjh2bqekghvf	4257103	2013-02-27T13:32:41Z	[[WP:Vandalism|Vandalism]]	vandal
156Jaka555	4257098	2013-02-27T13:26:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Brianulbrich	4257075	2013-02-27T13:06:31Z	[[WP:Vandalism|Vandalism]]	vandal
Goldgaure	4257022	2013-02-27T12:13:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Smith.alexei	4257005	2013-02-27T11:48:18Z	[[WP:Vandalism|Vandalism]]	vandal
Strongman33	4257001	2013-02-27T11:35:36Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Junkie999	4256999	2013-02-27T11:35:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Cast728	4256968	2013-02-27T10:36:46Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Leave61	4256892	2013-02-27T08:32:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wiki9020	4256856	2013-02-27T07:48:49Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Boy in the uk	4256804	2013-02-27T06:29:42Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Caltor9	4256785	2013-02-27T05:35:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JihadBomner97	4256763	2013-02-27T04:39:59Z	[[WP:Vandalism|Vandalism]]	vandal
Mikeg803	4256757	2013-02-27T04:25:27Z	[[WP:Vandalism-only account|Vandalism-only account]]: restoring talk page access per UTRS #6773	vandal
Cowzzy	4256749	2013-02-27T04:17:50Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JeremyFisher89	4256681	2013-02-27T01:25:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fatguycui	4256662	2013-02-27T00:57:22Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Sdfara	4256659	2013-02-27T00:50:31Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
CAGANDOnorecalq	4256657	2013-02-27T00:47:02Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Never-grownup	4256652	2013-02-27T00:41:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hihihihihihihi2131323213213	4256643	2013-02-27T00:21:47Z	[[WP:Vandalism|Vandalism]]	vandal
Somegayboy	4256621	2013-02-26T23:44:00Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Larry Decker	4256588	2013-02-26T22:54:08Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Vineyardvines is my password	4256579	2013-02-26T22:46:35Z	[[WP:Vandalism-only account|Vandalism-only account]]: {{usernameblock}}	vandal
Reality42	4256566	2013-02-26T22:38:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Franchais123	4256555	2013-02-26T22:34:10Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Reonchy	4256493	2013-02-26T21:49:40Z	"[[WP:Vandalism|Vandalism]]: [[WP:EW|edit warring]],abusing multiple accounts (either [[WP:SOCK|sockpuppets]] or [[WP:MEAT|meatpuppets]])"	vandal
Felar	4256473	2013-02-26T21:39:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jessetit	4256396	2013-02-26T20:28:22Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Lilirhianna	4256382	2013-02-26T20:09:22Z	[[WP:Vandalism|Vandalism]]-only account	vandal
ShawnIsGay	4256368	2013-02-26T19:56:18Z	[[WP:Vandalism|Vandalism]]-only account	vandal
LittleMizzy	4256357	2013-02-26T19:41:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Olivialovesnateruess	4256242	2013-02-26T17:27:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Rdeep59	4256228	2013-02-26T17:09:42Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Scot Ric Scot Ric	4256172	2013-02-26T15:55:52Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
SPIKE PMC	4256154	2013-02-26T15:26:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
The editor987	4256133	2013-02-26T15:11:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bob the purple numpchcake	4256057	2013-02-26T13:41:29Z	[[WP:Vandalism|Vandalism]]	vandal
Wnloler	4256011	2013-02-26T12:47:00Z	[[WP:Vandalism|Vandalism]]: part of an attack	vandal
Theodl	4256010	2013-02-26T12:46:26Z	[[WP:Vandalism|Vandalism]]: part of an attack	vandal
Adamgawlowski	4256003	2013-02-26T12:44:19Z	[[WP:Vandalism|Vandalism]]: part of a mass attack	vandal
James telephone	4255895	2013-02-26T10:39:43Z	[[WP:Vandalism|Vandalism]]	vandal
Alexeismith	4255894	2013-02-26T10:39:19Z	[[WP:Vandalism|Vandalism]]	vandal
NINEELEVENWASFUNNY	4255890	2013-02-26T10:37:01Z	{{Vaublock}}: Obviously inflammatory username; vandalism	vandal
Xander1396	4255885	2013-02-26T10:26:42Z	[[WP:Vandalism|Vandalism]]	vandal
Israel45	4255883	2013-02-26T10:25:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Pilgrm	4255824	2013-02-26T08:31:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Obama Husebin Laden	4255771	2013-02-26T06:49:49Z	[[WP:Vandalism|Vandalism]]	vandal
Lolly44444	4255759	2013-02-26T06:23:46Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Robbie Cramer	4255747	2013-02-26T06:06:29Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Coleeeeee	4255723	2013-02-26T04:24:06Z	[[WP:Vandalism|Vandalism]]	vandal
Baglekun	4255716	2013-02-26T04:16:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
User1234567891011	4255709	2013-02-26T03:52:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
TheInnocentChild	4255696	2013-02-26T03:10:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Zayd1999	4255658	2013-02-26T02:10:42Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jamesluke69	4255652	2013-02-26T02:01:53Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
RGlnaXRhbE9jZWFu	4255639	2013-02-26T01:42:05Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Johnytheapple	4255611	2013-02-26T00:42:24Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Mrjogglepants	4255546	2013-02-25T22:48:06Z	[[WP:Vandalism|Vandalism]]	vandal
DirtyDan402	4255533	2013-02-25T22:26:53Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JBVstudios	4255483	2013-02-25T21:04:43Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Mynameisawsome420	4255476	2013-02-25T20:58:37Z	[[WP:Vandalism|Vandalism]]-only account	vandal
CricketMasta77	4255469	2013-02-25T20:37:56Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Boooooooooobbbbbbys	4255457	2013-02-25T20:17:55Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Bonmarly13	4255416	2013-02-25T19:15:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Eamono	4255401	2013-02-25T19:08:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bigcheesesirdontputthatthere	4255352	2013-02-25T18:35:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Urdin333	4255348	2013-02-25T18:29:28Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kermitandfriends	4255336	2013-02-25T18:17:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Tank01	4255298	2013-02-25T17:36:06Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
THATONEGUY698	4255293	2013-02-25T17:34:18Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Delhincr	4255251	2013-02-25T16:57:32Z	[[WP:Vandalism|Vandalism]]	vandal
Asafedi2653	4255190	2013-02-25T16:31:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Munch9000	4255188	2013-02-25T16:30:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ehart1999	4255184	2013-02-25T16:27:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Joehoward63	4255183	2013-02-25T16:24:20Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Jowhoward63	4255178	2013-02-25T16:19:29Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Messinwithshit	4255127	2013-02-25T15:50:07Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Kizandtia	4255066	2013-02-25T15:04:11Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Danieljdevito	4255012	2013-02-25T13:26:25Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Headshotmaniac	4254896	2013-02-25T10:35:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Maxibon24	4254817	2013-02-25T07:46:47Z	[[WP:Vandalism|Vandalism]]	vandal
Patman1216	4254708	2013-02-25T05:36:20Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Im such a troller	4254668	2013-02-25T04:11:51Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
HamB0ning	4254617	2013-02-25T02:58:45Z	[[WP:Vandalism-only account|Vandalism-only account]]: also see filter log	vandal
Chubylord	4254582	2013-02-25T02:26:24Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fpsmettalica	4254538	2013-02-25T01:54:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MawnShartin	4254534	2013-02-25T01:46:11Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Josh hans	4254528	2013-02-25T01:42:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mukburger	4254488	2013-02-24T23:18:38Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mukburger 3	4254485	2013-02-24T23:15:32Z	Revoking talk page access: inappropriate use of user talk page while blocked: [[WP:Vandalism-only account|Vandalism-only account]]	vandal
Only TimeLord	4254476	2013-02-24T23:00:36Z	[[WP:Vandalism|Vandalism]]	vandal
ForeverLoveHetalia	4254457	2013-02-24T22:41:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Dumb blonde 21	4254454	2013-02-24T22:28:54Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Sushirules12345	4254429	2013-02-24T22:00:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Chevy Brusle	4254427	2013-02-24T21:58:50Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MonsieurKarl	4254423	2013-02-24T21:50:01Z	Revoking talk page access: inappropriate use of user talk page while blocked: [[WP:Vandalism-only account|Vandalism-only account]]	vandal
Niallhasabigwilly	4254381	2013-02-24T19:58:06Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Steep4	4254366	2013-02-24T19:12:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fused shadows13	4254357	2013-02-24T19:04:36Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kheroneknight	4254332	2013-02-24T17:51:20Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Toomuchtrollface	4254297	2013-02-24T16:08:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Farzanayas	4254292	2013-02-24T16:01:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jimmywilltouchyou	4254279	2013-02-24T15:26:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mynamesbobby	4254249	2013-02-24T14:27:30Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Nd628	4254238	2013-02-24T14:05:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Izzan DotMy	4254177	2013-02-24T11:29:09Z	[[WP:Vandalism|Vandalism]]-only account	vandal
HomeBoyDeShawn	4254012	2013-02-24T07:38:06Z	[[WP:Vandalism|Vandalism]]	vandal
Barnutskaloy	4253996	2013-02-24T06:13:46Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fabulous23	4253992	2013-02-24T06:04:00Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Patchwong2224	4253961	2013-02-24T04:44:21Z	[[WP:Vandalism|Vandalism]]	vandal
Johnny smosh	4253960	2013-02-24T04:43:04Z	[[WP:Vandalism|Vandalism]]: related to Thedogworks	vandal
Thedogworks	4253958	2013-02-24T04:42:45Z	[[WP:Vandalism|Vandalism]]: related to Johnny smosh	vandal
AmericanHorrorStory	4253954	2013-02-24T04:41:53Z	[[WP:Vandalism|Vandalism]]	vandal
Nyancatlove4ever	4253920	2013-02-24T04:09:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ash195	4253912	2013-02-24T04:02:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Taylor xxoo	4253859	2013-02-24T02:59:01Z	[[WP:Vandalism|Vandalism]]	vandal
Gray1visionary	4253798	2013-02-24T00:30:29Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Briannabowlin24	4253736	2013-02-23T22:55:03Z	[[WP:Vandalism|Vandalism]]	vandal
Idontknow143	4253734	2013-02-23T22:54:03Z	[[WP:Vandalism|Vandalism]]	vandal
"Yfi.tdtd,igfilhdy"	4253722	2013-02-23T22:41:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Haidavid17	4253716	2013-02-23T22:37:25Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mhmcneil	4253682	2013-02-23T21:09:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Cabbageisgrand	4253676	2013-02-23T21:04:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
The Mag Gab 2012	4253672	2013-02-23T20:54:23Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wafflestealer654	4253629	2013-02-23T19:30:52Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
George Washingtons mom	4253623	2013-02-23T19:04:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ali g boom selecta	4253620	2013-02-23T19:01:55Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
SuicidalReligion	4253554	2013-02-23T15:56:03Z	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Johnny the Vandal]]	vandal
Chelsea1347311	4253311	2013-02-23T07:42:42Z	"clueblock or vandalism, take your pick"	vandal
Likeaboss1123	4253308	2013-02-23T07:41:25Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bearcub12	4253266	2013-02-23T06:05:34Z	[[WP:Vandalism|Vandalism]]	vandal
Grenny619	4253213	2013-02-23T03:23:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
